,education_level,training_hours,gender,train_level
15495,Masters,57,Male,2
15496,Masters,110,Male,4
15497,Bachelor,3,Male,1
15498,Bachelor,17,Male,1
15499,Bachelor,15,Male,1
15500,Bachelor,151,Male,5
15501,High School,51,Male,2
15502,Bachelor,46,Male,2
15503,Masters,17,Female,1
15504,Masters,17,Male,1
15505,Bachelor,39,Male,2
15506,Masters,182,Male,6
15507,High School,56,Male,2
15509,High School,31,Male,1
15510,Bachelor,63,Male,2
15511,Bachelor,154,Male,5
15512,Masters,41,Male,2
15513,Bachelor,152,Male,5
15514,Masters,21,Male,1
15515,Bachelor,86,Male,3
15517,Primary School,178,Male,6
15519,Bachelor,58,Male,2
15522,Masters,116,Male,4
15523,Masters,6,Male,1
15524,Bachelor,20,Male,1
15525,Bachelor,20,Male,1
15526,Bachelor,119,Male,4
15528,Masters,10,Male,1
15530,High School,26,Male,1
15532,Bachelor,78,Other,3
15533,Bachelor,166,Male,5
15534,Bachelor,36,Male,2
15535,Masters,28,Male,1
15536,Masters,19,Male,1
15537,Bachelor,66,Male,2
15538,Masters,10,Male,1
15539,Phd,13,Male,1
15540,Bachelor,90,Male,3
15541,Masters,8,Male,1
15542,Bachelor,4,Male,1
15543,Bachelor,106,Male,4
15544,Masters,10,Male,1
15545,Masters,12,Male,1
15547,High School,33,Male,1
15548,Masters,4,Male,1
15549,Bachelor,88,Male,3
15550,Masters,92,Male,3
15552,Bachelor,48,Male,2
15553,Bachelor,89,Male,3
15555,Masters,46,Male,2
15556,Bachelor,2,Male,1
15557,Bachelor,62,Male,2
15558,Bachelor,53,Male,2
15559,Bachelor,52,Male,2
15560,Bachelor,52,Male,2
15561,Masters,96,Male,3
15562,Bachelor,24,Male,1
15563,Bachelor,55,Male,2
15565,Bachelor,334,Male,10
15566,Masters,41,Male,2
15568,Bachelor,10,Male,1
15570,Bachelor,158,Male,5
15571,Bachelor,87,Male,3
15572,Bachelor,57,Female,2
15573,Bachelor,25,Male,1
15575,Bachelor,55,Male,2
15576,Bachelor,32,Male,1
15577,Phd,29,Male,1
15578,Bachelor,88,Male,3
15579,Bachelor,11,Male,1
15582,High School,109,Male,4
15583,High School,39,Male,2
15584,Bachelor,19,Male,1
15585,Bachelor,146,Male,5
15587,High School,34,Male,2
15588,Bachelor,28,Male,1
15589,Bachelor,13,Male,1
15590,Bachelor,42,Male,2
15591,Bachelor,64,Male,2
15592,Masters,16,Male,1
15593,Bachelor,250,Male,8
15594,Bachelor,84,Male,3
15595,Bachelor,4,Male,1
15596,Bachelor,61,Male,2
15597,Bachelor,14,Male,1
15599,Bachelor,246,Male,8
15600,Masters,18,Female,1
15601,Bachelor,57,Male,2
15604,Primary School,90,Male,3
15605,Bachelor,21,Male,1
15606,Bachelor,57,Male,2
15607,Bachelor,4,Male,1
15608,High School,10,Male,1
15609,Bachelor,232,Male,7
15610,Bachelor,125,Female,4
15612,High School,166,Male,5
15613,Bachelor,47,Male,2
15614,Masters,122,Male,4
15615,Bachelor,336,Male,10
15617,Bachelor,37,Male,2
15618,Masters,63,Male,2
15619,Masters,41,Male,2
15621,Bachelor,17,Female,1
15622,Bachelor,22,Male,1
15623,Bachelor,58,Male,2
15624,Bachelor,92,Male,3
15625,Bachelor,54,Male,2
15628,Bachelor,200,Female,6
15629,Bachelor,110,Male,4
15630,Bachelor,17,Male,1
15631,Bachelor,316,Male,10
15632,Bachelor,35,Female,2
15633,Bachelor,40,Male,2
15634,Bachelor,72,Male,3
15635,Masters,48,Male,2
15637,Bachelor,12,Male,1
15639,Bachelor,112,Male,4
15640,Bachelor,14,Male,1
15642,Masters,47,Male,2
15643,Bachelor,166,Male,5
15644,Masters,54,Female,2
15645,High School,34,Male,2
15646,Bachelor,20,Male,1
15647,Masters,48,Male,2
15648,Bachelor,35,Male,2
15650,Bachelor,106,Male,4
15652,Bachelor,29,Male,1
15654,Bachelor,12,Male,1
15655,Masters,70,Female,3
15657,Bachelor,78,Male,3
15658,Bachelor,148,Male,5
15659,Bachelor,56,Male,2
15660,Bachelor,18,Male,1
15661,Bachelor,44,Female,2
15662,Bachelor,111,Male,4
15664,Masters,59,Male,2
15665,Masters,33,Female,1
15666,Bachelor,32,Male,1
15667,High School,45,Male,2
15668,Masters,129,Male,4
15669,Bachelor,44,Male,2
15670,Bachelor,158,Female,5
15673,Masters,42,Male,2
15674,Masters,57,Male,2
15675,Bachelor,158,Male,5
15676,High School,18,Male,1
15677,Bachelor,9,Male,1
15678,High School,70,Female,3
15679,High School,148,Male,5
15680,Bachelor,290,Male,9
15681,Masters,75,Male,3
15682,High School,6,Male,1
15683,Bachelor,26,Male,1
15684,Bachelor,40,Female,2
15685,Bachelor,18,Male,1
15687,High School,40,Male,2
15691,Masters,58,Male,2
15694,Bachelor,190,Male,6
15696,Bachelor,15,Male,1
15697,Bachelor,126,Male,4
15698,Masters,174,Male,6
15699,Bachelor,124,Male,4
15700,Bachelor,48,Male,2
15701,Bachelor,312,Male,10
15702,Bachelor,312,Male,10
15704,Bachelor,102,Male,4
15705,Bachelor,32,Male,1
15706,Bachelor,15,Male,1
15708,Bachelor,20,Male,1
15709,Masters,26,Male,1
15710,Masters,12,Male,1
15711,Masters,102,Male,4
15713,Primary School,94,Male,3
15714,Bachelor,32,Male,1
15717,Masters,60,Male,2
15718,Bachelor,13,Male,1
15719,Bachelor,41,Male,2
15720,Bachelor,118,Male,4
15722,Masters,196,Male,6
15724,Masters,28,Male,1
15725,Masters,65,Male,2
15726,Bachelor,9,Male,1
15727,Bachelor,12,Male,1
15728,Bachelor,34,Male,2
15729,Bachelor,9,Male,1
15730,Bachelor,33,Female,1
15731,Bachelor,12,Male,1
15732,Bachelor,100,Female,3
15734,Bachelor,6,Female,1
15735,Bachelor,92,Male,3
15737,Bachelor,13,Female,1
15738,Bachelor,37,Male,2
15739,Bachelor,9,Male,1
15740,Bachelor,238,Male,8
15742,Bachelor,85,Male,3
15743,Bachelor,19,Male,1
15744,Bachelor,113,Male,4
15745,Bachelor,95,Male,3
15746,High School,30,Male,1
15747,Masters,61,Male,2
15748,Bachelor,19,Male,1
15750,Bachelor,43,Male,2
15752,Bachelor,20,Male,1
15753,Bachelor,21,Male,1
15754,Masters,31,Male,1
15755,Masters,106,Male,4
15758,Bachelor,123,Male,4
15759,Masters,102,Male,4
15760,Masters,100,Male,3
15762,High School,65,Male,2
15763,Bachelor,21,Male,1
15765,Bachelor,13,Male,1
15766,Bachelor,24,Male,1
15768,Bachelor,14,Male,1
15769,Masters,43,Male,2
15771,Bachelor,40,Male,2
15772,Bachelor,109,Male,4
15773,High School,166,Male,5
15777,Bachelor,83,Male,3
15778,Masters,62,Male,2
15779,Masters,44,Male,2
15780,Bachelor,18,Male,1
15781,Bachelor,32,Male,1
15784,Phd,13,Male,1
15785,Bachelor,166,Male,5
15787,Masters,26,Male,1
15788,Bachelor,31,Male,1
15790,Bachelor,18,Male,1
15791,Masters,43,Male,2
15793,Bachelor,41,Female,2
15794,Bachelor,17,Male,1
15795,Masters,50,Male,2
15797,High School,50,Male,2
15798,Bachelor,16,Male,1
15800,High School,23,Male,1
15802,Bachelor,134,Male,4
15803,High School,52,Male,2
15804,Bachelor,80,Male,3
15805,Bachelor,28,Male,1
15806,Bachelor,56,Male,2
15807,Masters,324,Male,10
15808,Masters,37,Male,2
15809,Masters,12,Male,1
15810,Masters,91,Male,3
15812,Bachelor,204,Male,7
15813,High School,23,Male,1
15814,Phd,27,Male,1
15817,Masters,12,Male,1
15818,Masters,22,Male,1
15819,Bachelor,12,Male,1
15820,Bachelor,132,Male,4
15821,Bachelor,102,Male,4
15823,High School,45,Male,2
15824,Bachelor,68,Female,3
15825,Bachelor,16,Female,1
15826,High School,78,Male,3
15827,Masters,25,Male,1
15828,Bachelor,105,Male,4
15829,Bachelor,22,Female,1
15830,Bachelor,42,Male,2
15831,Masters,51,Male,2
15832,Bachelor,168,Male,5
15833,Bachelor,46,Male,2
15834,Masters,111,Male,4
15835,Bachelor,202,Male,7
15836,Bachelor,196,Male,6
15837,Masters,24,Male,1
15839,Masters,20,Male,1
15840,Bachelor,91,Male,3
15841,Bachelor,57,Male,2
15842,Bachelor,11,Male,1
15843,Masters,41,Female,2
15844,Bachelor,40,Male,2
15845,Bachelor,222,Female,7
15848,Masters,34,Male,2
15849,Bachelor,32,Male,1
15850,Masters,112,Male,4
15851,High School,64,Male,2
15852,Bachelor,84,Male,3
15853,Bachelor,25,Female,1
15854,Bachelor,28,Male,1
15855,Bachelor,3,Male,1
15856,Masters,100,Male,3
15858,Masters,11,Male,1
15859,Bachelor,78,Male,3
15860,Masters,48,Male,2
15861,Bachelor,30,Male,1
15862,Bachelor,107,Male,4
15863,Masters,87,Male,3
15864,Bachelor,26,Male,1
15865,Bachelor,23,Male,1
15866,Masters,9,Male,1
15867,Masters,46,Male,2
15868,Bachelor,26,Male,1
15870,Masters,69,Male,3
15871,Masters,124,Male,4
15873,Masters,106,Male,4
15876,High School,39,Other,2
15877,Bachelor,8,Male,1
15878,Masters,130,Male,4
15879,Bachelor,70,Female,3
15880,Bachelor,78,Male,3
15881,Bachelor,122,Male,4
15882,Bachelor,192,Male,6
15884,Bachelor,32,Male,1
15885,Bachelor,12,Male,1
15886,Bachelor,67,Male,2
15887,Bachelor,21,Male,1
15888,Masters,125,Male,4
15889,Bachelor,64,Male,2
15890,Masters,10,Male,1
15891,Bachelor,138,Male,5
15893,Bachelor,6,Male,1
15894,Bachelor,20,Male,1
15895,High School,13,Female,1
15897,High School,42,Male,2
15898,Bachelor,10,Male,1
15899,Bachelor,28,Male,1
15902,Bachelor,84,Male,3
15903,Phd,23,Female,1
15905,Masters,38,Female,2
15906,Bachelor,25,Male,1
15907,Bachelor,11,Male,1
15908,High School,82,Male,3
15909,Masters,94,Female,3
15910,Phd,7,Female,1
15912,Bachelor,105,Male,4
15913,Bachelor,40,Female,2
15916,Bachelor,6,Male,1
15917,Bachelor,76,Male,3
15918,Masters,176,Other,6
15919,Bachelor,8,Male,1
15920,Bachelor,11,Male,1
15921,Bachelor,26,Male,1
15922,Bachelor,10,Male,1
15923,Bachelor,42,Male,2
15924,Masters,16,Male,1
15925,Masters,18,Male,1
15926,High School,32,Male,1
15927,Bachelor,22,Male,1
15929,Bachelor,34,Male,2
15930,Masters,50,Male,2
15932,Bachelor,264,Male,8
15933,Masters,174,Male,6
15934,Bachelor,66,Male,2
15935,Bachelor,44,Male,2
15936,Bachelor,84,Male,3
15937,Bachelor,39,Male,2
15938,Masters,150,Male,5
15939,Phd,13,Male,1
15940,Bachelor,133,Male,4
15941,Masters,70,Male,3
15942,Bachelor,61,Male,2
15943,High School,65,Male,2
15944,Bachelor,22,Male,1
15945,Masters,92,Male,3
15948,Bachelor,51,Male,2
15949,Bachelor,78,Male,3
15951,Bachelor,43,Male,2
15952,Bachelor,40,Male,2
15953,Bachelor,100,Other,3
15955,Bachelor,50,Male,2
15956,Bachelor,280,Female,9
15958,Bachelor,44,Male,2
15959,Bachelor,49,Male,2
15960,Bachelor,234,Male,7
15961,High School,210,Male,7
15962,Masters,92,Female,3
15964,Bachelor,35,Male,2
15965,High School,85,Male,3
15967,Masters,86,Male,3
15968,Bachelor,66,Female,2
15969,Masters,78,Male,3
15970,Bachelor,12,Male,1
15971,Bachelor,96,Male,3
15972,Bachelor,31,Male,1
15973,Bachelor,88,Male,3
15974,Masters,45,Male,2
15975,Bachelor,218,Male,7
15976,Bachelor,218,Male,7
15978,Bachelor,104,Male,4
15980,Masters,25,Male,1
15981,Masters,39,Male,2
15984,Bachelor,44,Male,2
15985,Bachelor,4,Male,1
15987,Bachelor,34,Male,2
15988,Bachelor,57,Male,2
15989,Bachelor,52,Female,2
15991,Bachelor,6,Male,1
15993,High School,51,Other,2
15994,Bachelor,54,Male,2
15995,Bachelor,10,Male,1
15998,Bachelor,256,Male,8
15999,Masters,72,Male,3
16000,Masters,55,Male,2
16001,Masters,8,Male,1
16003,Bachelor,168,Male,5
16004,Bachelor,24,Male,1
16005,Bachelor,30,Male,1
16008,Bachelor,50,Male,2
16010,Bachelor,26,Male,1
16011,Masters,180,Female,6
16012,High School,28,Male,1
16014,Bachelor,23,Male,1
16015,Bachelor,77,Male,3
16016,Bachelor,90,Male,3
16017,Bachelor,34,Male,2
16018,Bachelor,140,Female,5
16019,Masters,20,Male,1
16020,Bachelor,138,Male,5
16021,High School,102,Male,4
16022,Masters,134,Male,4
16024,Bachelor,50,Male,2
16026,Bachelor,13,Male,1
16027,Bachelor,45,Male,2
16028,High School,138,Male,5
16029,Bachelor,4,Male,1
16030,Masters,11,Male,1
16031,High School,56,Male,2
16034,Bachelor,25,Male,1
16036,Bachelor,94,Male,3
16038,Bachelor,8,Male,1
16039,Bachelor,24,Male,1
16040,Bachelor,61,Male,2
16042,Bachelor,11,Male,1
16043,Bachelor,12,Male,1
16044,Bachelor,16,Male,1
16046,Bachelor,43,Male,2
16049,Bachelor,32,Male,1
16051,Bachelor,164,Male,5
16052,Bachelor,70,Male,3
16054,Masters,34,Male,2
16055,Bachelor,15,Male,1
16057,Masters,26,Male,1
16058,Bachelor,70,Male,3
16059,Masters,104,Male,4
16060,Bachelor,21,Female,1
16061,Bachelor,92,Male,3
16063,Bachelor,8,Other,1
16064,Bachelor,51,Male,2
16065,Bachelor,15,Female,1
16067,Bachelor,18,Male,1
16068,Bachelor,158,Male,5
16069,High School,72,Male,3
16070,High School,78,Male,3
16071,Masters,96,Male,3
16072,Bachelor,141,Male,5
16073,Bachelor,13,Male,1
16075,Bachelor,160,Male,5
16076,Bachelor,27,Male,1
16077,Bachelor,116,Male,4
16078,Bachelor,24,Male,1
16079,Bachelor,64,Male,2
16083,Masters,43,Male,2
16084,Masters,148,Male,5
16086,Bachelor,29,Male,1
16090,Phd,18,Male,1
16092,Masters,102,Male,4
16093,Bachelor,78,Male,3
16094,High School,51,Male,2
16096,High School,28,Male,1
16097,Bachelor,97,Male,3
16098,Bachelor,29,Male,1
16099,Bachelor,15,Male,1
16100,Bachelor,170,Male,6
16101,High School,22,Male,1
16102,High School,3,Male,1
16107,Bachelor,78,Female,3
16108,High School,32,Male,1
16109,Bachelor,165,Male,5
16110,Masters,58,Male,2
16111,High School,14,Male,1
16112,Masters,63,Male,2
16113,Masters,73,Male,3
16115,Bachelor,180,Male,6
16116,Bachelor,29,Male,1
16117,Bachelor,17,Male,1
16118,Bachelor,24,Male,1
16119,Phd,47,Male,2
16120,Masters,278,Male,9
16121,Bachelor,9,Male,1
16122,High School,15,Male,1
16123,Bachelor,87,Male,3
16128,Bachelor,108,Male,4
16129,Bachelor,270,Male,9
16131,Bachelor,248,Male,8
16132,Bachelor,49,Male,2
16133,Bachelor,67,Male,2
16134,Bachelor,30,Male,1
16135,Masters,29,Male,1
16136,Bachelor,54,Male,2
16138,Bachelor,94,Female,3
16141,High School,57,Male,2
16142,Bachelor,28,Male,1
16143,Bachelor,41,Male,2
16148,Masters,18,Male,1
16149,Bachelor,38,Male,2
16151,Bachelor,111,Male,4
16153,Bachelor,8,Male,1
16157,Bachelor,37,Male,2
16158,Bachelor,140,Male,5
16160,Bachelor,48,Male,2
16163,Bachelor,2,Male,1
16165,High School,7,Male,1
16166,Bachelor,20,Male,1
16167,Phd,31,Male,1
16168,High School,63,Male,2
16169,Bachelor,214,Male,7
16171,Bachelor,65,Female,2
16172,Bachelor,14,Male,1
16173,Masters,16,Male,1
16174,Bachelor,50,Male,2
16175,Bachelor,89,Male,3
16177,Bachelor,54,Male,2
16178,Phd,330,Male,10
16179,Bachelor,11,Male,1
16180,Bachelor,45,Male,2
16181,Primary School,88,Male,3
16182,Bachelor,78,Male,3
16183,Bachelor,74,Male,3
16184,Bachelor,41,Male,2
16185,High School,74,Male,3
16187,Bachelor,20,Male,1
16189,Masters,25,Male,1
16190,Bachelor,37,Male,2
16191,Masters,46,Male,2
16193,Masters,18,Male,1
16195,Phd,128,Male,4
16196,Bachelor,14,Female,1
16198,Bachelor,45,Male,2
16201,Masters,226,Male,7
16202,Bachelor,34,Male,2
16203,High School,250,Male,8
16204,Bachelor,198,Male,6
16205,Bachelor,50,Male,2
16206,High School,62,Male,2
16207,Bachelor,135,Male,5
16209,Bachelor,37,Male,2
16210,Bachelor,13,Other,1
16212,Bachelor,21,Male,1
16213,Bachelor,35,Male,2
16215,Masters,3,Male,1
16217,Bachelor,74,Male,3
16218,Masters,108,Female,4
16219,Masters,268,Male,8
16221,High School,90,Female,3
16222,Bachelor,166,Male,5
16225,Bachelor,15,Female,1
16226,Bachelor,54,Male,2
16227,Bachelor,19,Male,1
16228,Bachelor,4,Male,1
16229,Bachelor,310,Male,10
16230,Bachelor,54,Male,2
16231,Masters,6,Male,1
16232,Bachelor,34,Other,2
16233,High School,32,Male,1
16235,Bachelor,90,Male,3
16236,Bachelor,35,Male,2
16237,Bachelor,108,Male,4
16238,Masters,130,Male,4
16239,Bachelor,314,Male,10
16240,Bachelor,37,Male,2
16241,Bachelor,72,Male,3
16243,Bachelor,68,Male,3
16245,Bachelor,64,Female,2
16246,Bachelor,282,Male,9
16247,High School,69,Male,3
16248,Bachelor,14,Female,1
16249,Bachelor,18,Male,1
16251,Bachelor,48,Male,2
16253,Bachelor,86,Male,3
16254,Bachelor,53,Male,2
16255,Masters,42,Male,2
16256,Masters,64,Male,2
16257,Masters,26,Male,1
16259,Masters,37,Male,2
16261,Bachelor,37,Male,2
16262,Masters,92,Male,3
16263,Bachelor,50,Male,2
16264,Bachelor,94,Female,3
16265,Bachelor,24,Male,1
16266,High School,38,Male,2
16267,Bachelor,240,Male,8
16269,Bachelor,59,Female,2
16270,High School,9,Male,1
16271,Bachelor,53,Male,2
16272,Bachelor,100,Male,3
16274,Bachelor,107,Male,4
16275,Bachelor,8,Female,1
16276,Masters,50,Male,2
16280,High School,44,Male,2
16281,Masters,123,Male,4
16283,Masters,32,Male,1
16284,High School,29,Male,1
16285,Masters,50,Male,2
16286,Masters,94,Male,3
16288,Bachelor,50,Male,2
16289,High School,24,Male,1
16290,High School,96,Male,3
16291,High School,99,Male,3
16292,Bachelor,132,Male,4
16293,Masters,40,Male,2
16294,Bachelor,164,Male,5
16295,Masters,12,Male,1
16296,Masters,6,Male,1
16298,Bachelor,192,Male,6
16299,Masters,22,Male,1
16300,Masters,4,Male,1
16301,Masters,82,Male,3
16302,Bachelor,100,Male,3
16303,Masters,100,Male,3
16304,Bachelor,157,Male,5
16305,Bachelor,13,Male,1
16307,Bachelor,17,Male,1
16309,Bachelor,16,Male,1
16310,Phd,56,Male,2
16311,Primary School,95,Male,3
16312,Bachelor,22,Male,1
16313,Masters,112,Male,4
16314,Masters,48,Male,2
16315,High School,109,Male,4
16316,High School,264,Male,8
16317,Masters,78,Female,3
16319,Bachelor,94,Male,3
16320,Bachelor,105,Male,4
16321,Masters,104,Male,4
16323,Bachelor,160,Male,5
16324,Bachelor,16,Male,1
16325,Masters,77,Male,3
16326,Masters,34,Male,2
16327,Bachelor,6,Male,1
16329,Masters,100,Male,3
16332,Bachelor,112,Male,4
16336,Primary School,198,Male,6
16337,Masters,14,Male,1
16338,Bachelor,7,Male,1
16339,Bachelor,40,Male,2
16340,Bachelor,27,Male,1
16341,Bachelor,17,Male,1
16342,Bachelor,19,Male,1
16344,Bachelor,7,Male,1
16348,Bachelor,68,Male,3
16349,Bachelor,43,Male,2
16350,Phd,18,Female,1
16351,Bachelor,8,Male,1
16352,Masters,79,Male,3
16353,Bachelor,14,Male,1
16355,High School,10,Male,1
16358,Masters,55,Male,2
16359,High School,166,Male,5
16361,Bachelor,158,Male,5
16362,Bachelor,43,Male,2
16364,Masters,42,Male,2
16365,High School,81,Male,3
16366,Bachelor,46,Male,2
16367,Bachelor,14,Female,1
16368,Bachelor,59,Male,2
16369,Masters,48,Male,2
16370,Bachelor,89,Male,3
16371,Masters,36,Male,2
16372,Bachelor,143,Other,5
16373,Bachelor,75,Male,3
16374,Bachelor,72,Male,3
16375,Bachelor,73,Male,3
16377,Masters,110,Male,4
16378,Bachelor,62,Female,2
16379,Bachelor,308,Female,10
16380,Masters,98,Male,3
16381,Masters,31,Male,1
16382,Bachelor,8,Male,1
16384,Masters,51,Other,2
16385,Bachelor,21,Male,1
16386,Bachelor,15,Female,1
16387,Bachelor,67,Male,2
16388,Primary School,9,Male,1
16389,Masters,98,Male,3
16390,Bachelor,140,Male,5
16391,Bachelor,83,Male,3
16392,Bachelor,135,Male,5
16394,Bachelor,8,Male,1
16395,Bachelor,4,Male,1
16396,Bachelor,21,Male,1
16397,Bachelor,88,Male,3
16398,Primary School,44,Male,2
16401,High School,64,Male,2
16402,Bachelor,12,Female,1
16403,Phd,29,Male,1
16404,Bachelor,23,Female,1
16405,Bachelor,70,Female,3
16406,Bachelor,29,Female,1
16407,Bachelor,326,Male,10
16408,Masters,23,Female,1
16409,Bachelor,89,Female,3
16410,Masters,74,Female,3
16413,Bachelor,34,Male,2
16414,Masters,23,Male,1
16415,Bachelor,72,Male,3
16416,Bachelor,32,Male,1
16418,Bachelor,12,Male,1
16419,High School,5,Male,1
16420,Masters,2,Male,1
16421,Bachelor,44,Male,2
16422,Bachelor,38,Male,2
16423,Masters,21,Male,1
16424,Bachelor,7,Female,1
16425,High School,116,Male,4
16426,Bachelor,78,Male,3
16427,Bachelor,160,Female,5
16428,Bachelor,19,Female,1
16429,Masters,33,Female,1
16430,Bachelor,306,Male,10
16432,Bachelor,84,Female,3
16435,Masters,12,Male,1
16436,High School,108,Male,4
16437,Masters,28,Male,1
16438,Masters,46,Male,2
16439,Masters,72,Male,3
16440,Bachelor,42,Female,2
16441,Bachelor,9,Male,1
16442,Bachelor,21,Male,1
16444,Masters,24,Male,1
16445,Masters,39,Male,2
16447,High School,109,Male,4
16448,High School,23,Male,1
16449,Bachelor,15,Male,1
16450,High School,25,Male,1
16452,Masters,192,Male,6
16456,Masters,31,Male,1
16457,Bachelor,32,Male,1
16458,Masters,44,Male,2
16459,Bachelor,13,Female,1
16460,Bachelor,28,Male,1
16461,Bachelor,12,Male,1
16462,High School,76,Male,3
16463,High School,156,Male,5
16464,Bachelor,18,Female,1
16466,Bachelor,35,Male,2
16467,Masters,43,Male,2
16470,Masters,112,Male,4
16471,Bachelor,37,Male,2
16472,Bachelor,100,Male,3
16474,Bachelor,42,Male,2
16475,Bachelor,25,Male,1
16476,Masters,48,Male,2
16477,Bachelor,6,Male,1
16478,Masters,15,Male,1
16479,Masters,87,Male,3
16480,Bachelor,50,Male,2
16482,Bachelor,87,Female,3
16483,Phd,117,Male,4
16485,Bachelor,61,Male,2
16486,Bachelor,36,Male,2
16487,Phd,11,Male,1
16488,Masters,62,Female,2
16489,Bachelor,15,Male,1
16490,Bachelor,2,Male,1
16492,Bachelor,41,Male,2
16493,Bachelor,70,Other,3
16496,Masters,17,Male,1
16497,Bachelor,53,Male,2
16498,Bachelor,32,Male,1
16499,Bachelor,122,Male,4
16500,Bachelor,32,Male,1
16501,Bachelor,38,Male,2
16503,Bachelor,280,Female,9
16504,High School,118,Male,4
16505,Bachelor,22,Male,1
16506,Bachelor,36,Male,2
16507,Bachelor,86,Male,3
16508,Bachelor,24,Male,1
16509,Bachelor,33,Male,1
16511,Bachelor,30,Male,1
16512,Bachelor,60,Male,2
16513,Bachelor,15,Male,1
16514,High School,113,Male,4
16515,Masters,30,Male,1
16516,Bachelor,198,Male,6
16517,Masters,27,Male,1
16518,High School,46,Male,2
16520,Bachelor,23,Male,1
16523,Bachelor,152,Male,5
16524,Bachelor,9,Male,1
16525,Bachelor,106,Male,4
16526,Bachelor,21,Male,1
16527,Bachelor,204,Male,7
16529,Bachelor,138,Female,5
16530,Bachelor,46,Male,2
16533,Masters,31,Male,1
16534,Bachelor,43,Male,2
16535,Bachelor,19,Male,1
16536,Bachelor,6,Male,1
16537,Bachelor,21,Male,1
16538,Bachelor,20,Male,1
16539,Bachelor,153,Male,5
16540,Phd,52,Female,2
16542,Masters,33,Male,1
16544,Bachelor,25,Male,1
16546,Bachelor,100,Male,3
16547,Bachelor,47,Male,2
16548,Bachelor,14,Male,1
16549,Bachelor,4,Female,1
16550,Masters,29,Male,1
16551,High School,106,Male,4
16552,Bachelor,130,Female,4
16553,Masters,304,Female,10
16554,Masters,24,Male,1
16555,Bachelor,16,Male,1
16556,Masters,12,Male,1
16557,Bachelor,62,Male,2
16559,Bachelor,85,Male,3
16560,High School,104,Male,4
16561,High School,37,Male,2
16562,Bachelor,47,Male,2
16565,Masters,42,Male,2
16567,High School,294,Male,9
16568,Phd,22,Male,1
16569,Bachelor,72,Male,3
16570,Bachelor,65,Male,2
16571,Masters,46,Male,2
16574,Masters,210,Male,7
16575,Bachelor,149,Male,5
16576,Masters,6,Male,1
16577,Bachelor,46,Male,2
16578,Bachelor,61,Male,2
16579,Bachelor,29,Male,1
16581,Bachelor,64,Male,2
16582,Bachelor,22,Male,1
16583,Bachelor,102,Male,4
16584,Bachelor,17,Male,1
16586,Masters,13,Male,1
16587,Bachelor,91,Male,3
16590,Masters,80,Male,3
16591,Bachelor,226,Male,7
16594,Masters,54,Male,2
16597,Bachelor,100,Male,3
16598,High School,150,Male,5
16599,Masters,15,Male,1
16600,Bachelor,50,Male,2
16601,Bachelor,44,Male,2
16602,High School,194,Male,6
16603,Masters,22,Male,1
16604,Masters,34,Male,2
16605,Bachelor,8,Male,1
16607,Bachelor,84,Male,3
16611,Bachelor,63,Male,2
16612,Bachelor,62,Male,2
16613,Masters,74,Male,3
16617,Bachelor,27,Male,1
16620,Bachelor,19,Male,1
16621,Bachelor,8,Male,1
16622,Bachelor,39,Male,2
16623,Bachelor,61,Female,2
16624,Bachelor,48,Male,2
16627,High School,25,Male,1
16628,Masters,31,Male,1
16635,Bachelor,32,Male,1
16637,Bachelor,10,Male,1
16638,Bachelor,26,Male,1
16640,Bachelor,58,Male,2
16641,Masters,114,Male,4
16643,Bachelor,6,Male,1
16644,Bachelor,2,Male,1
16645,Bachelor,132,Male,4
16647,Bachelor,124,Male,4
16649,Masters,166,Male,5
16650,Bachelor,62,Male,2
16652,Bachelor,18,Female,1
16653,High School,143,Male,5
16654,Masters,30,Male,1
16655,High School,144,Male,5
16656,Phd,19,Male,1
16657,Masters,15,Male,1
16658,Masters,56,Female,2
16659,Bachelor,63,Male,2
16660,Bachelor,111,Male,4
16661,Masters,248,Male,8
16662,Bachelor,75,Male,3
16663,Bachelor,74,Male,3
16664,Masters,41,Male,2
16665,Bachelor,72,Female,3
16666,Bachelor,48,Male,2
16668,Bachelor,34,Male,2
16670,Masters,100,Male,3
16671,Bachelor,98,Male,3
16672,Bachelor,35,Male,2
16673,Masters,50,Male,2
16674,High School,98,Male,3
16675,Bachelor,10,Male,1
16676,Bachelor,16,Male,1
16677,Bachelor,80,Male,3
16678,Bachelor,7,Male,1
16679,Bachelor,92,Male,3
16680,Bachelor,40,Male,2
16681,Bachelor,16,Male,1
16684,Bachelor,39,Male,2
16686,Primary School,7,Male,1
16687,Masters,120,Male,4
16688,Bachelor,70,Male,3
16689,Bachelor,88,Male,3
16690,Bachelor,60,Male,2
16691,Bachelor,13,Male,1
16692,Bachelor,69,Female,3
16693,Phd,30,Male,1
16694,Masters,268,Male,8
16695,Bachelor,33,Male,1
16696,Masters,82,Male,3
16697,Bachelor,36,Female,2
16698,Masters,12,Male,1
16699,Bachelor,21,Male,1
16700,Bachelor,68,Male,3
16701,Bachelor,51,Female,2
16702,Masters,34,Male,2
16704,Bachelor,113,Male,4
16705,Bachelor,42,Male,2
16706,Primary School,85,Male,3
16708,High School,34,Male,2
16709,Bachelor,53,Male,2
16711,Bachelor,35,Male,2
16712,Bachelor,14,Male,1
16713,Phd,144,Male,5
16714,Bachelor,31,Male,1
16717,Bachelor,81,Male,3
